"tensor(6.57799, dtype=torch.float64)"
"tensor(5.33323, dtype=torch.float64)"
"tensor(6.23875, dtype=torch.float64)"
"tensor(12.26511, dtype=torch.float64)"
"tensor(12.26511, dtype=torch.float64)"
"tensor(14.71469, dtype=torch.float64)"
"tensor(10.86309, dtype=torch.float64)"
"tensor(10.86309, dtype=torch.float64)"
"tensor(14.12085, dtype=torch.float64)"
"tensor(9.36939, dtype=torch.float64)"
"tensor(13.25325, dtype=torch.float64)"
"tensor(9.50167, dtype=torch.float64)"
"tensor(8.39206, dtype=torch.float64)"
"tensor(9.04877, dtype=torch.float64)"
"tensor(5.14373, dtype=torch.float64)"
"tensor(7.34146, dtype=torch.float64)"
"tensor(17.09974, dtype=torch.float64)"
"tensor(3.87314, dtype=torch.float64)"
"tensor(8.36407, dtype=torch.float64)"
"tensor(8.08032, dtype=torch.float64)"
"tensor(8.47303, dtype=torch.float64)"
"tensor(9.48621, dtype=torch.float64)"
"tensor(8.77317, dtype=torch.float64)"
"tensor(9.22902, dtype=torch.float64)"
"tensor(8.89961, dtype=torch.float64)"
"tensor(6.00361, dtype=torch.float64)"
"tensor(5.86358, dtype=torch.float64)"
"tensor(6.96603, dtype=torch.float64)"
"tensor(5.63333, dtype=torch.float64)"
"tensor(5.76990, dtype=torch.float64)"
"tensor(6.35190, dtype=torch.float64)"
"tensor(4.94923, dtype=torch.float64)"
"tensor(3.97719, dtype=torch.float64)"
"tensor(5.04650, dtype=torch.float64)"
"tensor(7.20406, dtype=torch.float64)"
"tensor(6.03106, dtype=torch.float64)"
"tensor(5.86293, dtype=torch.float64)"
"tensor(5.90728, dtype=torch.float64)"
"tensor(5.48667, dtype=torch.float64)"
"tensor(5.66262, dtype=torch.float64)"
"tensor(5.85144, dtype=torch.float64)"
"tensor(5.68684, dtype=torch.float64)"
"tensor(5.18247, dtype=torch.float64)"
"tensor(5.38996, dtype=torch.float64)"
"tensor(4.66431, dtype=torch.float64)"
"tensor(3.90871, dtype=torch.float64)"
"tensor(5.63160, dtype=torch.float64)"
"tensor(5.93392, dtype=torch.float64)"
"tensor(6.26271, dtype=torch.float64)"
"tensor(6.28663, dtype=torch.float64)"
"tensor(2.68069, dtype=torch.float64)"
"tensor(2.06900, dtype=torch.float64)"
"tensor(2.20452, dtype=torch.float64)"
"tensor(2.16305, dtype=torch.float64)"
"tensor(2.03722, dtype=torch.float64)"
"tensor(2.09148, dtype=torch.float64)"
"tensor(1.93147, dtype=torch.float64)"
"tensor(3.38460, dtype=torch.float64)"
"tensor(3.52735, dtype=torch.float64)"
"tensor(2.67602, dtype=torch.float64)"
"tensor(3.59876, dtype=torch.float64)"
"tensor(4.51537, dtype=torch.float64)"
"tensor(4.86917, dtype=torch.float64)"
"tensor(2.70362, dtype=torch.float64)"
"tensor(3.04967, dtype=torch.float64)"
"tensor(2.44161, dtype=torch.float64)"
"tensor(4.59854, dtype=torch.float64)"
"tensor(3.53118, dtype=torch.float64)"
"tensor(3.56939, dtype=torch.float64)"
"tensor(3.78233, dtype=torch.float64)"
"tensor(4.03511, dtype=torch.float64)"
"tensor(3.57997, dtype=torch.float64)"
"tensor(3.83377, dtype=torch.float64)"
"tensor(3.35195, dtype=torch.float64)"
"tensor(4.09424, dtype=torch.float64)"
"tensor(3.70392, dtype=torch.float64)"
"tensor(4.14768, dtype=torch.float64)"
"tensor(3.89746, dtype=torch.float64)"
"tensor(4.22131, dtype=torch.float64)"
"tensor(4.78798, dtype=torch.float64)"
"tensor(5.00383, dtype=torch.float64)"
"tensor(5.42214, dtype=torch.float64)"
"tensor(5.00383, dtype=torch.float64)"
"tensor(5.00383, dtype=torch.float64)"
"tensor(5.00383, dtype=torch.float64)"
